"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2009","Czechia","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","55.4",""
"2009","Czechia","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","45.0",""
"2009","Czechia","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","72.0",""
"2009","Czechia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","58.9",""
"2009","Czechia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","52.8",""
"2009","Czechia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","56.6",""
"2009","Czechia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","46.1",""
"2009","Czechia","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","73.3",""
"2009","Czechia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","85.2",""
"2009","Czechia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","75.1",""
"2009","Czechia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","81.7",""
"2009","Czechia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","66.4",""
"2009","Czechia","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Collective consumption expenditure of general government","106.2",""
"2009","Czechia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Gross domestic product at market prices","86.3",""
"2009","Czechia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure","77.2",""
"2009","Czechia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Final consumption expenditure of general government","82.8",""
"2009","Czechia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Individual consumption expenditure of general government","67.4",""
"2009","Czechia","Percentage of EU27 (from 2019) total per capita (based on million purchasing power standards, EU27 from 2019), current prices","Collective consumption expenditure of general government","107.3",""
"2009","Czechia","Current prices, euro per capita","Gross domestic product at market prices","14,170",""
"2009","Czechia","Current prices, euro per capita","Final consumption expenditure","9,870",""
"2009","Czechia","Current prices, euro per capita","Final consumption expenditure of general government","2,980",""
"2009","Czechia","Current prices, euro per capita","Individual consumption expenditure of general government","1,490",""
"2009","Czechia","Current prices, euro per capita","Collective consumption expenditure of general government","1,490",""
"2009","Denmark","Percentage of EU28 total per capita (based on million euro), current prices","Gross domestic product at market prices","170.7",""
"2009","Denmark","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure","165.1",""
"2009","Denmark","Percentage of EU28 total per capita (based on million euro), current prices","Final consumption expenditure of general government","217.8",""
"2009","Denmark","Percentage of EU28 total per capita (based on million euro), current prices","Individual consumption expenditure of general government","245.6",""
"2009","Denmark","Percentage of EU28 total per capita (based on million euro), current prices","Collective consumption expenditure of general government","173.4",""
"2009","Denmark","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Gross domestic product at market prices","174.1",""
"2009","Denmark","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure","171.1",""
"2009","Denmark","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Final consumption expenditure of general government","222.4",""
"2009","Denmark","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Individual consumption expenditure of general government","251.2",""
"2009","Denmark","Percentage of EU27 (from 2019) total per capita (based on million euro, EU27 from 2019), current prices","Collective consumption expenditure of general government","176.4",""
"2009","Denmark","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Gross domestic product at market prices","125.1",""
"2009","Denmark","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure","121.0",""
"2009","Denmark","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Final consumption expenditure of general government","159.6",""
"2009","Denmark","Percentage of EU28 total per capita (based on million purchasing power standards), current prices","Individual consumption expenditure of general government","179.9",""
